"song_key","total_ms_played","total_minutes_played","total_hours_played","play_count"
"DYSTINCT - YA BABA","713","0.0118833333333333","0.0001980555555555","2"
"salute - luv stuck","713","0.0118833333333333","0.0001980555555555","1"
"Saint Motel - Sweet Talk","710","0.0118333333333333","0.0001972222222222","2"
"Mac DeMarco - Velvet Johnny","710","0.0118333333333333","0.0001972222222222","1"
"Tori Kelly - Hollow","710","0.0118333333333333","0.0001972222222222","1"
"oaf1 - think abt it","710","0.0118333333333333","0.0001972222222222","1"
"Kidd Phantomm - Seduction","710","0.0118333333333333","0.0001972222222222","1"
"jnhygs - BOUNCE IT!","710","0.0118333333333333","0.0001972222222222","2"
"Milo Black - Bought IT Again to SAY Fuck Lilith","710","0.0118333333333333","0.0001972222222222","4"
"Jazeek - Ma Baby","710","0.0118333333333333","0.0001972222222222","1"
"A Tribe Called Quest - Award Tour (feat. Trugoy The Dove)","710","0.0118333333333333","0.0001972222222222","1"
"Leessang - 헤어지지 못하는 여자, 떠나가지 못하는 남자 Can't Breakup Girl, Can't Breakaway Boy (feat. 정인 Jung In)","710","0.0118333333333333","0.0001972222222222","1"
"Offset - BROAD DAY (feat. Future)","710","0.0118333333333333","0.0001972222222222","1"
"SIX - Ex-Wives","710","0.0118333333333333","0.0001972222222222","1"
"SUNMI - Secret Tape","710","0.0118333333333333","0.0001972222222222","3"
"Coffv - Peace and Love","710","0.0118333333333333","0.0001972222222222","1"
"Coyote Theory - This Side of Paradise - slowed","710","0.0118333333333333","0.0001972222222222","1"
"M24 - London (feat. Tion Wayne)","710","0.0118333333333333","0.0001972222222222","1"
"Jul - La street","710","0.0118333333333333","0.0001972222222222","1"
"Yung Gravy - Forget Me Thots","710","0.0118333333333333","0.0001972222222222","1"
"ILLIT - Cherish (My Love)","710","0.0118333333333333","0.0001972222222222","1"
"LUCKI - OverTh!nking","710","0.0118333333333333","0.0001972222222222","1"
"Headie One - 18HUNNA (feat. Dave)","710","0.0118333333333333","0.0001972222222222","1"
"aespa - Savage","708","0.0118","0.0001966666666666","3"
"KayArchonn - In Your Eyes RMX","706","0.0117666666666666","0.0001961111111111","3"
"Nettspend - We not like you","705","0.01175","0.0001958333333333","2"
"echstacy - kudos","704","0.0117333333333333","0.0001955555555555","1"
"J-Kwon - Tipsy - Club Mix","704","0.0117333333333333","0.0001955555555555","1"
"Playboi Carti - Lookin","704","0.0117333333333333","0.0001955555555555","1"
"Cigarettes After Sex - Pistol","704","0.0117333333333333","0.0001955555555555","1"
"Lil Tecca - Monday to Sunday","704","0.0117333333333333","0.0001955555555555","1"
"blink-182 - First Date","704","0.0117333333333333","0.0001955555555555","2"
"Doe Boy - PEP IN MY STEP","704","0.0117333333333333","0.0001955555555555","1"
"Stiig - Blue Loop","704","0.0117333333333333","0.0001955555555555","1"
"HAARPER - Naga","704","0.0117333333333333","0.0001955555555555","1"
"Kornbread - No Brakes","704","0.0117333333333333","0.0001955555555555","1"
"frederic - Kanashii Ureshii","704","0.0117333333333333","0.0001955555555555","1"
"Fbg Wooski - Computers","704","0.0117333333333333","0.0001955555555555","1"
"Key Glock - No Sweat","704","0.0117333333333333","0.0001955555555555","1"
"admo - Equinox","704","0.0117333333333333","0.0001955555555555","1"
"Rufus - Ain't Nobody","703","0.0117166666666666","0.0001952777777777","2"
"Michael Jackson - Butterflies","703","0.0117166666666666","0.0001952777777777","1"
"Sea of Lettuce - Leave You Alone","703","0.0117166666666666","0.0001952777777777","1"
"O.T. Genasis - When I Get It (feat. Young Thug)","703","0.0117166666666666","0.0001952777777777","1"
"Disturbed - Stupify","703","0.0117166666666666","0.0001952777777777","1"
"mol$ - DEPARTURE","703","0.0117166666666666","0.0001952777777777","1"
"The Weeknd - Twenty Eight","703","0.0117166666666666","0.0001952777777777","2"
"Kankan - Nun To Me","703","0.0117166666666666","0.0001952777777777","1"
"K CAMP - In My Face","703","0.0117166666666666","0.0001952777777777","1"
"Kmawa - Race Over Samosas","703","0.0117166666666666","0.0001952777777777","1"
"Doja Cat - MOOO!","703","0.0117166666666666","0.0001952777777777","2"
"WWE - Retaliation (Dean Ambrose)","703","0.0117166666666666","0.0001952777777777","1"
"Playboi Carti - Teen X (feat. Future)","703","0.0117166666666666","0.0001952777777777","1"
"Bad Bunny - MIA","703","0.0117166666666666","0.0001952777777777","1"
"Of Monsters and Men - Mountain Sound","703","0.0117166666666666","0.0001952777777777","1"
"Hyper - FCKD","703","0.0117166666666666","0.0001952777777777","1"
"ALEX - Game Over","703","0.0117166666666666","0.0001952777777777","2"
"The Intruders - Sad Girl","703","0.0117166666666666","0.0001952777777777","2"
"Dreamreaver23 - Mine by Minecraft Parody","703","0.0117166666666666","0.0001952777777777","1"
"fade - Black Hearts &amp; Dollar $ign$","703","0.0117166666666666","0.0001952777777777","2"
"ian - Too Early","703","0.0117166666666666","0.0001952777777777","1"
"RADWIMPS - Disappeared town","703","0.0117166666666666","0.0001952777777777","1"
"The Kooks - Oil","703","0.0117166666666666","0.0001952777777777","2"
"Adina Howard - Freak Like Me","703","0.0117166666666666","0.0001952777777777","1"
"Nelly - Just A Dream","702","0.0117","0.000195","7"
"Yo Gotti - Down In the DM","700","0.0116666666666666","0.0001944444444444","1"
"A State of Romance - Reality","700","0.0116666666666666","0.0001944444444444","1"
"Civ - 1 AM","700","0.0116666666666666","0.0001944444444444","2"
"STMG DemGuyz - DomeShuffle","700","0.0116666666666666","0.0001944444444444","1"
"A$AP Rocky - Long Live A$AP","700","0.0116666666666666","0.0001944444444444","1"
"Morad - Se Grita","700","0.0116666666666666","0.0001944444444444","1"
"310babii - rock your hips","700","0.0116666666666666","0.0001944444444444","1"
"LE SSERAFIM - Swan Song","700","0.0116666666666666","0.0001944444444444","1"
"Tom Zanetti - Darlin'","700","0.0116666666666666","0.0001944444444444","1"
"REMEDIOS - Dear Love","700","0.0116666666666666","0.0001944444444444","1"
"sokodomo - Good Life","700","0.0116666666666666","0.0001944444444444","1"
"Ley Soul - Fortune Eyes","700","0.0116666666666666","0.0001944444444444","1"
"$uicideboy$ - 1000 Blunts","700","0.0116666666666666","0.0001944444444444","1"
"Kwabs - My Own","700","0.0116666666666666","0.0001944444444444","1"
"B-Rock & The Bizz - MyBabyDaddy","700","0.0116666666666666","0.0001944444444444","1"
"Sueco - fast (Remix) [feat. Offset & A Boogie Wit da Hoodie]","700","0.0116666666666666","0.0001944444444444","1"
"Dynamicduo - Jam","700","0.0116666666666666","0.0001944444444444","1"
"H.1 - Indigo Night","700","0.0116666666666666","0.0001944444444444","1"
"Kids Superstars - Under the Alolan Sun - Pokémon the Series: Sun & Moon","700","0.0116666666666666","0.0001944444444444","1"
"Lvbel C5 - HAVHAVHAV","700","0.0116666666666666","0.0001944444444444","1"
"Chezile - Run Away","699","0.01165","0.0001941666666666","1"
"Lunarizz - Unlike me x carti","697","0.0116166666666666","0.0001936111111111","1"
"Tyla Yaweh - I Think I Luv Her (feat. YG)","696","0.0116","0.0001933333333333","2"
"Lil Keed - Nameless","696","0.0116","0.0001933333333333","1"
"Berhana - Grey Luh","696","0.0116","0.0001933333333333","1"
"ScHoolboy Q - 5200","696","0.0116","0.0001933333333333","1"
"Pantera - 10's","696","0.0116","0.0001933333333333","1"
"Arcade Fire - Alien Nation","696","0.0116","0.0001933333333333","1"
"Masayoshi Oishi - 君じゃなきゃダメみたい","696","0.0116","0.0001933333333333","1"
"dxvl - Reefer (feat. Le3 bLACK)","696","0.0116","0.0001933333333333","1"
"G-DRAGON - COUP D'ETAT","696","0.0116","0.0001933333333333","3"
"Lil Pump - Back (feat. Lil Yachty)","696","0.0116","0.0001933333333333","1"
"Durand Bernarr - Impact","696","0.0116","0.0001933333333333","1"
"SEGA SOUND TEAM - Friday Night","696","0.0116","0.0001933333333333","1"
"Pity Party (Girls Club) - Yellow","696","0.0116","0.0001933333333333","1"
"Sammy Virji - Cops & Robbers","695","0.0115833333333333","0.0001930555555555","2"
"NF - If You Want Love","692","0.0115333333333333","0.0001922222222222","1"
"blink-182 - What's My Age Again?","691","0.0115166666666666","0.0001919444444444","2"
"JUNNY - INVITATION (Feat. Gaeko)","690","0.0115","0.0001916666666666","1"
"Olivia Rodrigo - obsessed","690","0.0115","0.0001916666666666","1"
"Thomston - Headspace","690","0.0115","0.0001916666666666","1"
"Bktherula - EUPHORIA","690","0.0115","0.0001916666666666","1"
"Gael Stone - Fantasy (Left & Right Beat)","690","0.0115","0.0001916666666666","1"
"Tyler, The Creator - Answer - Instrumental","690","0.0115","0.0001916666666666","1"
"GoodBooks - Leni (Crystal Castles vs GoodBooks)","690","0.0115","0.0001916666666666","2"
"Ravyn Lenae - Genius","690","0.0115","0.0001916666666666","2"
"Benson Boone - Mystical Magical","690","0.0115","0.0001916666666666","2"
"Summer Walker - Heart Of A Woman - Nektunez Mix","690","0.0115","0.0001916666666666","1"
"SAISO CUPID - Scene 7","690","0.0115","0.0001916666666666","1"
"ayrtn - MAJOR!","690","0.0115","0.0001916666666666","1"
"Alex Brightman - Say My Name","690","0.0115","0.0001916666666666","1"
"Wassup Rocker - Luv Bug","690","0.0115","0.0001916666666666","1"
"Yung Filly - Grey (feat. Aitch)","690","0.0115","0.0001916666666666","1"
"Yvar - What Does the Fox Say?","690","0.0115","0.0001916666666666","1"
"Akon - Oh Africa","690","0.0115","0.0001916666666666","1"
"Akano - Kawaki wo Ameku (From """"Domestic na Kanojo"""") - Full Version","690","0.0115","0.0001916666666666","1"
"Shayne Orok - She Share Story","690","0.0115","0.0001916666666666","1"
"Major Lazer - Que Calor","690","0.0115","0.0001916666666666","1"
"JID - NEVER","690","0.0115","0.0001916666666666","3"
"mikeeysmind - Molly","690","0.0115","0.0001916666666666","2"
"Kid Cudi - GET OFF ME (with Travis Scott)","690","0.0115","0.0001916666666666","1"
"Djadja & Dinaz - Possédé","690","0.0115","0.0001916666666666","1"
"aekasora - path of the wind","690","0.0115","0.0001916666666666","1"
"MOBB - HIT ME","690","0.0115","0.0001916666666666","2"
"Fred again.. - Victory Lap Two","690","0.0115","0.0001916666666666","1"
"Sade - Lovers Rock","690","0.0115","0.0001916666666666","1"
"DPR LIVE - Please (Feat. KIM HYO EUN, G2 & DUMBFOUNDEAD)","690","0.0115","0.0001916666666666","2"
"Azteca - Sute Albastre","685","0.0114166666666666","0.0001902777777777","2"
"OBOY - le Zin / Racing","683","0.0113833333333333","0.0001897222222222","1"
"GEMINI - UFO","683","0.0113833333333333","0.0001897222222222","1"
"Ken Carson - Singapore (feat. Destroy Lonely)","683","0.0113833333333333","0.0001897222222222","1"
"Doodles - Can't Hold Me Down","683","0.0113833333333333","0.0001897222222222","1"
"The Intruders - (We'll Be) United","682","0.0113666666666666","0.0001894444444444","1"
"Lil Durk - 3 Headed Goat (feat. Lil Baby & Polo G)","682","0.0113666666666666","0.0001894444444444","1"
"Pi’erre Bourne - Marie Curie","682","0.0113666666666666","0.0001894444444444","2"
"Kevin MacLeod - Avant Jazz","682","0.0113666666666666","0.0001894444444444","1"
"Lelo - Pot Of Greed","682","0.0113666666666666","0.0001894444444444","1"
"kyra - forgive me","682","0.0113666666666666","0.0001894444444444","1"
"Rex Orange County - 4 Seasons","682","0.0113666666666666","0.0001894444444444","1"
"Lil Bo Weep - i wrote this song 4 u","682","0.0113666666666666","0.0001894444444444","1"
"Rosa Linn - SNAP","682","0.0113666666666666","0.0001894444444444","1"
"Shayne Brown - Yuh Remind Me","682","0.0113666666666666","0.0001894444444444","1"
"iKON - I'M OK","682","0.0113666666666666","0.0001894444444444","2"
"Metallica - Wherever I May Roam - Remastered 2021","682","0.0113666666666666","0.0001894444444444","1"
"Trippie Redd - Forever Ever","682","0.0113666666666666","0.0001894444444444","1"
"MONEYFACE - Love You Want","682","0.0113666666666666","0.0001894444444444","1"
"oneofunderworld - you weren't here i really miss you - opium slowed version","682","0.0113666666666666","0.0001894444444444","1"
"Polo G - Wishing For A Hero (feat. BJ The Chicago Kid)","682","0.0113666666666666","0.0001894444444444","1"
"Lil Rogue - Gifted","682","0.0113666666666666","0.0001894444444444","1"
"Jasper Byrne - Blue World - Original Mix","682","0.0113666666666666","0.0001894444444444","1"
"Five Finger Death Punch - Wrong Side of Heaven","682","0.0113666666666666","0.0001894444444444","1"
"Junoflo - Acid Freestyle","682","0.0113666666666666","0.0001894444444444","1"
"Burna Boy - Pree Me","682","0.0113666666666666","0.0001894444444444","1"
"50 Cent - Follow My Lead","682","0.0113666666666666","0.0001894444444444","1"
"Linkin Park - Breaking the Habit","682","0.0113666666666666","0.0001894444444444","1"
"Mashiro Ayano - GET OVER","682","0.0113666666666666","0.0001894444444444","1"
"Bad Gurl - Don't Stop The Music - Hoodtrap","682","0.0113666666666666","0.0001894444444444","2"
"MC Teuzin PV - Joga Essa Rabeta","682","0.0113666666666666","0.0001894444444444","1"
"hanfeezy - ALL YOU EVER WANTED","682","0.0113666666666666","0.0001894444444444","1"
"RYUSENKEI - Distant Horizon (feat. Nao Kodama)","682","0.0113666666666666","0.0001894444444444","1"
"Billie Eilish - watch","682","0.0113666666666666","0.0001894444444444","1"
"Jhené Aiko - Moments","682","0.0113666666666666","0.0001894444444444","1"
"Mighty Bay - SHE GET NASTY (Interlude)","682","0.0113666666666666","0.0001894444444444","1"
"f. fin - last night","682","0.0113666666666666","0.0001894444444444","1"
"Sahara - Lal Ghagra","682","0.0113666666666666","0.0001894444444444","1"
"KIRBS - Follow My Lead","682","0.0113666666666666","0.0001894444444444","1"
"2k' Kev - 2k' Got Talent (Woohoo 2)","682","0.0113666666666666","0.0001894444444444","1"
"scarlett2000 - Sin City Slowed","682","0.0113666666666666","0.0001894444444444","1"
"convolk - new year old u","682","0.0113666666666666","0.0001894444444444","1"
"Nightxcade - Headlock - Hoodtrap","682","0.0113666666666666","0.0001894444444444","1"
"The Kinks - Death of a Clown","682","0.0113666666666666","0.0001894444444444","1"
"sawyer - molly my bean","682","0.0113666666666666","0.0001894444444444","1"
"Max Brhon - The Future","682","0.0113666666666666","0.0001894444444444","1"
"KARA - Mr.","682","0.0113666666666666","0.0001894444444444","1"
"Namaste - Sangini","682","0.0113666666666666","0.0001894444444444","1"
"Survive Said The Prophet - Let it die","680","0.0113333333333333","0.0001888888888888","1"
"Jin - Children Record","680","0.0113333333333333","0.0001888888888888","1"
"Whee In - EASY (feat. Sik-K)","680","0.0113333333333333","0.0001888888888888","1"
"Allie X - Bitch","680","0.0113333333333333","0.0001888888888888","1"
"Bobby Shmurda - Brand New Shmoney","680","0.0113333333333333","0.0001888888888888","1"
"21 Savage - out for the night - part 2","680","0.0113333333333333","0.0001888888888888","1"
"BigXthaPlug - All The Way (feat. Bailey Zimmerman)","680","0.0113333333333333","0.0001888888888888","1"
"AVAION - Stop the time","680","0.0113333333333333","0.0001888888888888","1"
"D. Savage - Too Close","680","0.0113333333333333","0.0001888888888888","1"
"noevdv - wonder about you","680","0.0113333333333333","0.0001888888888888","1"
"Junko Ohashi - Sweet Love","680","0.0113333333333333","0.0001888888888888","1"
"Mckyyy - In For It","680","0.0113333333333333","0.0001888888888888","1"
"Izzie Gibbs - Obviously","680","0.0113333333333333","0.0001888888888888","1"
"Fleur Shore - In Your Soul","680","0.0113333333333333","0.0001888888888888","1"
"Melly Mike - Ballon D'or - Slowed","680","0.0113333333333333","0.0001888888888888","1"
"HONNE - Me & You ◑","680","0.0113333333333333","0.0001888888888888","1"
"1THE9 - Spotlight","680","0.0113333333333333","0.0001888888888888","1"
"BJ Lips - Love Potions - 6arelyhuman Remix","680","0.0113333333333333","0.0001888888888888","2"
"Meiko N Fantasy - Nakahara","680","0.0113333333333333","0.0001888888888888","2"
"2Pac - Picture Me Rollin' (ft. Danny Boy, CPO, Big Syke)","680","0.0113333333333333","0.0001888888888888","2"
"ONEFOUR - SPINNIN","680","0.0113333333333333","0.0001888888888888","4"
"Starley - Call On Me - Ryan Riback Remix","679","0.0113166666666666","0.0001886111111111","2"
"Tory Lanez - Sorry 4 What? // LV BELT","678","0.0113","0.0001883333333333","2"
"Tyga - Dope","673","0.0112166666666666","0.0001869444444444","1"
"Madonna - Vogue","673","0.0112166666666666","0.0001869444444444","1"
"Freddie Dredd - Joke","673","0.0112166666666666","0.0001869444444444","1"
"Ice Cube - Ghetto Bird - Remastered","673","0.0112166666666666","0.0001869444444444","2"
"Young Nudy - BTA","673","0.0112166666666666","0.0001869444444444","1"
"Paris Shadows - Bones","673","0.0112166666666666","0.0001869444444444","1"
"Quavo - Nothing Changed","673","0.0112166666666666","0.0001869444444444","1"
"Rammstein - Sonne","673","0.0112166666666666","0.0001869444444444","2"
"KATSEYE - Debut","673","0.0112166666666666","0.0001869444444444","1"
"Nightcore Zeus - Parking Lot Date","673","0.0112166666666666","0.0001869444444444","1"
"BMW KENNY - Wipe It Down","673","0.0112166666666666","0.0001869444444444","1"
